0.3042 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
5.4793 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
5.5112 	EXP 	Created text_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_6', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
5.5468 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sym1.jpg', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
5.5765 	EXP 	Created text_4 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_4', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=array([255., 255., 255.]), text='<-    symmetrical  |  non-symmetrical ->', units='height', win=Window(...), wrapWidth=1)
5.5878 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_3', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
5.6596 	EXP 	Created trialselect = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='grid.png', interpolate=True, mask=None, maskParams=None, name='trialselect', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.6]), texRes=128, units='height', win=Window(...))
5.6598 	EXP 	window1: mouseVisible = True
5.6719 	EXP 	Created text_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='text_5', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
5.7007 	EXP 	Created text_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_7', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
5.7028 	EXP 	Created fixation_1 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation_1', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
5.7501 	EXP 	Created grid = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='grid.png', interpolate=True, mask=None, maskParams=None, name='grid', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.6]), texRes=512, units='height', win=Window(...))
5.7512 	EXP 	Created square = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-2.0, fillColor=array([ 0.804, -1.   , -1.   ]), fillColorSpace='rgb', fillRGB=array([ 0.804, -1.   , -1.   ]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='square', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
5.7529 	EXP 	Created symmetry_grid = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='symmetry_grid', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='height', win=Window(...))
5.7805 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=array([255., 255., 255.]), text='<-    symmetrical  |  non-symmetrical ->', units='height', win=Window(...), wrapWidth=1)
5.7892 	EXP 	Created recall_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='recall_text', opacity=1.0, ori=0, pos=array([0. , 0.4]), rgb=array([255., 255., 255.]), text='Recall', units='height', win=Window(...), wrapWidth=1)
5.7931 	EXP 	Created instructions_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.03, italic=False, languageStyle='LTR', name='instructions_2', opacity=1.0, ori=0, pos=array([ 0. , -0.4]), rgb=array([255., 255., 255.]), text=str(...), units='height', win=Window(...), wrapWidth=1)
5.7943 	EXP 	Created fixation_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='fixation_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
5.8403 	EXP 	Created grid_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='grid.png', interpolate=True, mask=None, maskParams=None, name='grid_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.6, 0.6]), texRes=128, units='height', win=Window(...))
5.8405 	EXP 	window1: mouseVisible = True
5.8417 	EXP 	Created square_1 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-5.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='square_1', opacity=1.0, ori=array(0.), pos=array([-0.225,  0.225]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
5.8428 	EXP 	Created square_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-6.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='square_2', opacity=1.0, ori=array(0.), pos=array([-0.075,  0.225]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
5.8438 	EXP 	Created square_3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-7.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='square_3', opacity=1.0, ori=array(0.), pos=array([0.075, 0.225]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
5.8448 	EXP 	Created square_4 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-8.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='square_4', opacity=1.0, ori=array(0.), pos=array([0.225, 0.225]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
5.8458 	EXP 	Created square_5 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-9.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='square_5', opacity=1.0, ori=array(0.), pos=array([-0.225,  0.075]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
5.8467 	EXP 	Created square_6 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-10.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='square_6', opacity=1.0, ori=array(0.), pos=array([-0.075,  0.075]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
5.8477 	EXP 	Created square_7 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-11.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='square_7', opacity=1.0, ori=array(0.), pos=array([0.075, 0.075]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
5.8486 	EXP 	Created square_8 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-12.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='square_8', opacity=1.0, ori=array(0.), pos=array([0.225, 0.075]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
5.8497 	EXP 	Created square_9 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-13.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='square_9', opacity=1.0, ori=array(0.), pos=array([-0.225, -0.075]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
5.8506 	EXP 	Created square_10 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-14.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='square_10', opacity=1.0, ori=array(0.), pos=array([-0.075, -0.075]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
5.8515 	EXP 	Created square_11 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-15.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='square_11', opacity=1.0, ori=array(0.), pos=array([ 0.075, -0.075]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
5.8524 	EXP 	Created square_12 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-16.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='square_12', opacity=1.0, ori=array(0.), pos=array([ 0.225, -0.075]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
5.8533 	EXP 	Created square_13 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-17.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='square_13', opacity=1.0, ori=array(0.), pos=array([-0.225, -0.225]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
5.8542 	EXP 	Created square_14 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-18.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='square_14', opacity=1.0, ori=array(0.), pos=array([-0.075, -0.225]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
5.8551 	EXP 	Created square_15 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-19.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='square_15', opacity=1.0, ori=array(0.), pos=array([ 0.075, -0.225]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
5.8560 	EXP 	Created square_16 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace=None, contrast=1.0, depth=-20.0, fillColor=array([1.   , 0.004, 0.004]), fillColorSpace='rgb', fillRGB=array([1.   , 0.004, 0.004]), interpolate=True, lineColor=None, lineColorSpace=None, lineRGB=None, lineWidth=1, name='square_16', opacity=1.0, ori=array(0.), pos=array([ 0.225, -0.225]), size=array([0.1, 0.1]), units='height', vertices=ndarray(...), win=Window(...))
5.8643 	EXP 	Created text_8 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='white', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_8', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([255., 255., 255.]), text='+', units='height', win=Window(...), wrapWidth=1)
5.8645 	EXP 	window1: mouseVisible = False
6.8816 	EXP 	instuctions_1: autoDraw = True
7.4314 	DATA 	Keypress: space
7.4477 	EXP 	instuctions_1: autoDraw = False
8.4149 	EXP 	instuctions: autoDraw = True
8.6656 	EXP 	window1: mouseVisible = True
8.6657 	EXP 	window1: mouseVisible = True
8.6827 	DATA 	Keypress: space
8.6987 	EXP 	instuctions: autoDraw = False
8.6987 	EXP 	image_2: autoDraw = True
8.6987 	EXP 	polygon: autoDraw = True
10.6814 	EXP 	window1: mouseVisible = False
10.6977 	EXP 	image_2: autoDraw = False
10.6977 	EXP 	polygon: autoDraw = False
11.6648 	EXP 	text_2: autoDraw = True
12.2980 	EXP 	window1: mouseVisible = True
12.2983 	EXP 	window1: mouseVisible = False
12.3021 	DATA 	Keypress: space
12.3146 	EXP 	text_2: autoDraw = False
13.2984 	EXP 	text_6: autoDraw = True
14.9821 	EXP 	window1: mouseVisible = True
14.9852 	DATA 	Keypress: space
14.9977 	EXP 	text_6: autoDraw = False
15.9816 	EXP 	image: autoDraw = True
15.9816 	EXP 	text_4: autoDraw = True
17.0652 	EXP 	window1: mouseVisible = False
17.0684 	DATA 	Keypress: left
17.0815 	EXP 	image: autoDraw = False
17.0815 	EXP 	text_4: autoDraw = False
18.0648 	EXP 	text_3: autoDraw = True
18.8818 	EXP 	window1: mouseVisible = True
18.8849 	DATA 	Keypress: space
18.9143 	EXP 	text_3: autoDraw = False
18.9143 	EXP 	trialselect: autoDraw = True
18.9143 	EXP 	text_5: autoDraw = True
19.8161 	DATA 	Mouse: Left button down, pos=(645,522)
19.8178 	EXP 	window1: mouseVisible = False
19.8305 	EXP 	trialselect: autoDraw = False
19.8305 	EXP 	text_5: autoDraw = False
19.9150 	DATA 	Mouse:  Left button up, pos=(645,522)
20.8138 	EXP 	text_7: autoDraw = True
21.5320 	EXP 	window1: mouseVisible = True
21.5444 	EXP 	Imported choose_cond.xlsx as conditions, 6 conditions, 1 params
21.5448 	EXP 	Created sequence: random, trialTypes=6, nReps=1, seed=None
21.5451 	EXP 	New trial (rep=0, index=0): OrderedDict([('condition_file', 'cond6.xlsx')])
21.5546 	EXP 	Imported cond6.xlsx as conditions, 5 conditions, 6 params
21.5549 	EXP 	Created sequence: random, trialTypes=5, nReps=1, seed=None
21.5552 	EXP 	New trial (rep=0, index=0): OrderedDict([('trial', 5), ('square_num', 8), ('square_pos', [0.225, 0.075]), ('square_corr', 'square_8'), ('picture', 'images/sym15.jpg'), ('sym_corr', 'left')])
21.5585 	DATA 	Keypress: space
21.5815 	EXP 	text_7: autoDraw = False
21.5815 	EXP 	square: pos = array([0.225, 0.075])
21.5815 	EXP 	fixation_1: autoDraw = True
22.0477 	EXP 	grid: autoDraw = True
22.0477 	EXP 	square: autoDraw = True
22.0810 	EXP 	fixation_1: autoDraw = False
23.5979 	EXP 	grid: autoDraw = False
23.5979 	EXP 	square: autoDraw = False
23.5979 	EXP 	fixation_1: autoDraw = False
23.5979 	EXP 	grid: autoDraw = False
23.5979 	EXP 	square: autoDraw = False
23.5979 	EXP 	symmetry_grid: image = 'images/sym15.jpg'
23.5979 	EXP 	symmetry_grid: autoDraw = True
23.5979 	EXP 	text: autoDraw = True
25.3996 	EXP 	New trial (rep=0, index=1): OrderedDict([('trial', 3), ('square_num', 14), ('square_pos', [-0.075, -0.225]), ('square_corr', 'square_14'), ('picture', 'images/nsym15.jpg'), ('sym_corr', 'right')])
25.4025 	DATA 	Keypress: left
25.4147 	EXP 	symmetry_grid: autoDraw = False
25.4147 	EXP 	text: autoDraw = False
25.4147 	EXP 	square: pos = array([-0.075, -0.225])
25.4147 	EXP 	fixation_1: autoDraw = True
25.8979 	EXP 	grid: autoDraw = True
25.8979 	EXP 	square: autoDraw = True
25.9145 	EXP 	fixation_1: autoDraw = False
27.4306 	EXP 	grid: autoDraw = False
27.4306 	EXP 	square: autoDraw = False
27.4306 	EXP 	fixation_1: autoDraw = False
27.4306 	EXP 	grid: autoDraw = False
27.4306 	EXP 	square: autoDraw = False
27.4306 	EXP 	symmetry_grid: image = 'images/nsym15.jpg'
27.4306 	EXP 	symmetry_grid: autoDraw = True
27.4306 	EXP 	text: autoDraw = True
28.3333 	DATA 	Mouse: Left button down, pos=(855,498)
28.4342 	DATA 	Mouse:  Left button up, pos=(855,498)
28.7503 	EXP 	New trial (rep=0, index=2): OrderedDict([('trial', 1), ('square_num', 4), ('square_pos', [0.225, 0.075]), ('square_corr', 'square_4'), ('picture', 'images/nsym13.jpg'), ('sym_corr', 'right')])
28.7544 	DATA 	Keypress: left
28.7650 	EXP 	symmetry_grid: autoDraw = False
28.7650 	EXP 	text: autoDraw = False
28.7650 	EXP 	square: pos = array([0.225, 0.075])
28.7650 	EXP 	fixation_1: autoDraw = True
29.2477 	EXP 	grid: autoDraw = True
29.2477 	EXP 	square: autoDraw = True
29.2645 	EXP 	fixation_1: autoDraw = False
30.7814 	EXP 	grid: autoDraw = False
30.7814 	EXP 	square: autoDraw = False
30.7814 	EXP 	fixation_1: autoDraw = False
30.7814 	EXP 	grid: autoDraw = False
30.7814 	EXP 	square: autoDraw = False
30.7814 	EXP 	symmetry_grid: image = 'images/nsym13.jpg'
30.7814 	EXP 	symmetry_grid: autoDraw = True
30.7814 	EXP 	text: autoDraw = True
31.8994 	EXP 	New trial (rep=0, index=3): OrderedDict([('trial', 2), ('square_num', 2), ('square_pos', [-0.075, 0.225]), ('square_corr', 'square_2'), ('picture', 'images/nsym14.jpg'), ('sym_corr', 'right')])
31.9032 	DATA 	Keypress: left
31.9143 	EXP 	symmetry_grid: autoDraw = False
31.9143 	EXP 	text: autoDraw = False
31.9143 	EXP 	square: pos = array([-0.075,  0.225])
31.9143 	EXP 	fixation_1: autoDraw = True
32.3980 	EXP 	grid: autoDraw = True
32.3980 	EXP 	square: autoDraw = True
32.4144 	EXP 	fixation_1: autoDraw = False
33.9306 	EXP 	grid: autoDraw = False
33.9306 	EXP 	square: autoDraw = False
33.9306 	EXP 	fixation_1: autoDraw = False
33.9306 	EXP 	grid: autoDraw = False
33.9306 	EXP 	square: autoDraw = False
33.9306 	EXP 	symmetry_grid: image = 'images/nsym14.jpg'
